state,city,zip,living_space,construct_year,rent,negative_sample
Niedersachsen,Wolfsburg,38442,54.08,1941,846.49,0
Nordrhein-Westfalen,Duesseldorf,40427,71.55,1948,1013.8,0
Hessen,Fulda,36038,45.63,1947,651.14,0
Niedersachsen,Goettingen,37080,154.92,1912,1661.64,0
Hessen,Frankfurt am Main,61544,173.05,1946,2660.73,0
Hessen,Kassel,34200,140.9,1981,1171.13,0
Hessen,Marburg,35061,147.36,1957,1350.88,0
Nordrhein-Westfalen,Duisburg,47173,58.34,1975,565.34,0
Hessen,Giessen,35391,138.06,1940,1588.02,0
Baden-Wuerttemberg,Pforzheim,75181,107.31,1982,1037.62,0
Hessen,Wiesbaden,58592,169.3,1939,2010.4,0
Hessen,Fulda,36038,27.32,1931,411.07,0
Nordrhein-Westfalen,Duisburg,47277,121.46,1945,1033.38,0
Bayern,Passau,94033,182.57,2012,2346.15,0
Hessen,Marburg,35087,35.04,1964,488.46,0
Niedersachsen,Braunschweig,38104,195.18,1926,1724.39,0
Niedersachsen,Goettingen,37075,163.14,1913,1692.83,0
Niedersachsen,Hannover,30188,133.43,1953,1272.82,0
Hessen,Kassel,34158,100.97,1892,1162.04,0
Niedersachsen,Braunschweig,38114,154.22,1926,1630.98,0
Hessen,Darmstadt,64293,74.05,1926,1163.48,0
Bayern,Nuernberg,90418,176.89,1959,1362.44,0
Nordrhein-Westfalen,Dortmund,44173,169.5,1950,855.33,0
Niedersachsen,Oldenburg,26133,53.2,1969,686.72,0
Nordrhein-Westfalen,Gelsenkirchen,45880,133.74,1934,1046.65,0
Hessen,Frankfurt am Main,60873,88.04,1907,1671.79,0
Hessen,Wiesbaden,57980,83.33,1936,1294.01,0
Baden-Wuerttemberg,Reutlingen,72761,165.82,1940,1383.38,0
Baden-Wuerttemberg,Karlsruhe,76137,194.67,1992,1644.28,0
Nordrhein-Westfalen,Dortmund,44152,89.56,1958,756.21,0
Hessen,Darmstadt,64284,157.32,1970,1679.23,0
Hessen,Kassel,34255,118.99,1945,1278.28,0
Nordrhein-Westfalen,Bielefeld,33647,64.14,1964,655.75,0
Niedersachsen,Goettingen,37074,37.74,1902,592.75,0
Hessen,Fulda,36037,30.2,1940,450.79,0
Nordrhein-Westfalen,Wuppertal,42296,54.57,1979,550.65,0
Nordrhein-Westfalen,Duisburg,47244,77.13,1954,608.69,0
Bayern,Kempten,87439,122.89,1991,1258.04,0
Hessen,Wiesbaden,56085,117.24,1966,1358.49,0
Nordrhein-Westfalen,Bielefeld,33671,133.11,1987,1103.87,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,37.92,1944,593.42,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,90.75,1934,1216.3,0
Nordrhein-Westfalen,Gelsenkirchen,45895,79.6,1946,806.08,0
Niedersachsen,Wolfsburg,38447,122.33,1960,1253.99,0
Baden-Wuerttemberg,Pforzheim,75173,100.8,1951,901.77,0
Nordrhein-Westfalen,Koeln,50813,105.03,1937,1342.93,0
Niedersachsen,Braunschweig,38124,86.49,1947,1163.67,0
Hessen,Giessen,35393,34.05,1945,542.21,0
Baden-Wuerttemberg,Reutlingen,72768,79.3,1954,754.94,0
Hessen,Darmstadt,64294,173.67,1927,1993.58,0
Bayern,Schweinfurt,97423,26.56,2010,449.36,0
Baden-Wuerttemberg,Heilbronn,74072,34.24,1986,537.33,0
Baden-Wuerttemberg,Freiburg im Breisgau,79098,169.32,1971,2096.86,0
Nordrhein-Westfalen,Muenster,48147,69.34,1968,769.84,0
Niedersachsen,Hildesheim,31137,45.08,1936,591.17,0
Baden-Wuerttemberg,Pforzheim,75177,47.19,1942,647.7,0
Bayern,Landshut,84031,135.08,1986,1383.11,0
Hessen,Frankfurt am Main,60837,75.71,1911,1477.24,0
Niedersachsen,Goettingen,37085,130.56,1955,1209.14,0
Nordrhein-Westfalen,Muenster,48157,35.04,1968,440.15,0
Baden-Wuerttemberg,Reutlingen,72767,179.73,1983,1123.58,0
Niedersachsen,Braunschweig,38109,198.6,1958,1229.23,0
Hessen,Marburg,35044,190.6,1923,1873.51,0
Baden-Wuerttemberg,Ludwigsburg,71641,166.62,1941,1745.95,0
Hessen,Kassel,34244,81.0,1902,1000.92,0
Niedersachsen,Oldenburg,26127,172.87,1957,1179.5,0
Nordrhein-Westfalen,Bonn,53187,109.78,1957,1100.49,0
Nordrhein-Westfalen,Bielefeld,33672,179.96,1950,954.09,0
Bayern,Nuernberg,90478,159.05,1986,1504.66,0
Niedersachsen,Wolfsburg,38448,35.26,1947,580.14,0
Bayern,Bayreuth,95446,41.4,1983,563.9,0
Bayern,Neu-Ulm,89233,44.41,1972,691.59,0
Hessen,Frankfurt am Main,60609,46.33,1909,961.78,0
Baden-Wuerttemberg,Heilbronn,74076,126.73,1951,1364.14,0
Nordrhein-Westfalen,Gelsenkirchen,45883,175.32,1933,1062.24,0
Hessen,Fulda,36037,51.69,1956,595.07,0
Bayern,Erlangen,91054,179.36,1971,1775.16,0
Nordrhein-Westfalen,Muenster,48158,43.17,1928,635.2,0
Nordrhein-Westfalen,Moenchengladbach,41211,70.12,1928,791.63,0
Bayern,Straubing,94315,167.86,1976,1134.05,0
Hessen,Kassel,34224,179.54,1935,1466.76,0
Nordrhein-Westfalen,Dortmund,44156,193.32,1981,973.17,0
Nordrhein-Westfalen,Duesseldorf,40321,178.71,2019,2745.84,0
Baden-Wuerttemberg,Stuttgart,70298,166.49,1985,2234.97,0
Hessen,Darmstadt,64285,132.52,1901,1752.98,0
Niedersachsen,Goettingen,37084,92.29,1980,1097.08,0
Hessen,Giessen,35392,94.85,1922,1265.21,0
Bayern,Straubing,94315,127.29,2027,2256.86,0
Bayern,Aschaffenburg,63739,119.69,1996,1407.96,0
Bayern,Ingolstadt,85056,146.43,1979,1658.56,0
Niedersachsen,Braunschweig,38109,91.69,1951,984.14,0
Nordrhein-Westfalen,Bochum,44888,147.77,1973,956.04,0
Nordrhein-Westfalen,Bochum,44824,74.37,1946,824.68,0
Baden-Wuerttemberg,Ulm,89143,163.09,1986,1862.27,0
Bayern,Passau,94033,142.61,2012,2074.88,0
Bayern,Rosenheim,83026,100.16,2006,1514.74,0
Niedersachsen,Wolfsburg,38447,196.55,1978,1591.39,0
Nordrhein-Westfalen,Moenchengladbach,41072,47.29,1932,579.78,0
Niedersachsen,Osnabrueck,49077,34.58,1911,513.88,0
Niedersachsen,Wolfsburg,38446,176.01,1905,1842.76,0
Bayern,Aschaffenburg,63741,177.26,2019,2670.7,0
Bayern,Kempten,87439,154.81,1994,1490.9,0
Baden-Wuerttemberg,Ludwigsburg,71637,195.6,1949,1319.71,0
Niedersachsen,Hildesheim,31136,174.71,1936,1328.64,0
Bayern,Schweinfurt,97421,172.61,1946,1245.22,0
Hessen,Darmstadt,64292,82.94,1943,1271.89,0
Hessen,Wiesbaden,60643,192.85,1943,2097.04,0
Hessen,Frankfurt am Main,62162,60.97,1919,1227.81,0
Hessen,Wiesbaden,56825,49.43,1936,838.77,0
Bayern,Kempten,87436,109.87,1975,1158.07,0
Niedersachsen,Goettingen,37084,166.57,1974,1454.28,0
Niedersachsen,Goettingen,37085,75.43,1948,1063.9,0
Bayern,Dachau,85222,108.19,1991,1420.76,0
Bayern,Schweinfurt,97424,29.8,1982,351.16,0
Bayern,Passau,94035,76.47,1958,830.49,0
Bayern,Ingolstadt,85050,143.78,2007,2255.8,0
Nordrhein-Westfalen,Duisburg,47146,62.43,1947,687.76,0
Hessen,Kassel,34158,157.31,1936,1433.77,0
Bayern,Freising,85355,95.62,2040,2483.79,0
Hessen,Hanau,63451,135.89,1979,1394.89,0
Bayern,Neu-Ulm,89233,191.7,2036,3989.83,0
Baden-Wuerttemberg,Freiburg im Breisgau,79110,26.0,1954,454.27,0
Baden-Wuerttemberg,Reutlingen,72762,198.5,1964,884.07,0
Baden-Wuerttemberg,Mannheim,68221,126.62,1971,1344.53,0
Hessen,Frankfurt am Main,62134,179.99,1949,2264.36,0
Nordrhein-Westfalen,Essen,45139,26.81,1936,350.65,0
Niedersachsen,Braunschweig,38126,65.02,1915,934.06,0
Bayern,Ingolstadt,85056,80.23,2002,1375.13,0
Nordrhein-Westfalen,Bochum,44888,162.95,1967,786.17,0
Niedersachsen,Braunschweig,38118,95.63,1915,1249.44,0
Hessen,Ruesselsheim am Main,65429,92.64,1936,1225.01,0
Bayern,Wuerzburg,97078,133.41,2002,1877.08,0
Bayern,Dachau,85221,196.63,1953,1597.27,0
Bayern,Neu-Ulm,89233,24.67,1951,380.19,0
Bayern,Erlangen,91052,193.56,1950,1605.33,0
Niedersachsen,Goettingen,37075,103.18,1974,1178.79,0
Baden-Wuerttemberg,Ulm,89135,75.35,1960,1066.04,0
Hessen,Darmstadt,64294,28.84,1925,508.62,0
Baden-Wuerttemberg,Ulm,89096,113.7,1982,1536.99,0
Hessen,Ruesselsheim am Main,65428,167.83,1984,1431.13,0
Nordrhein-Westfalen,Duesseldorf,40485,61.11,1966,740.26,0
Bayern,Hof,95031,169.97,1989,706.45,0
Bayern,Bayreuth,95447,199.94,1998,1775.98,0
Niedersachsen,Hannover,30320,155.37,1937,1725.65,0
Bayern,Regensburg,93057,158.86,2003,2114.2,0
Hessen,Darmstadt,64287,59.28,1935,968.73,0
Nordrhein-Westfalen,Duisburg,47063,155.32,1939,1097.94,0
Baden-Wuerttemberg,Reutlingen,72767,116.62,1967,925.22,0
Hessen,Kassel,34332,122.26,1972,1113.03,0
Niedersachsen,Wolfsburg,38442,38.35,1951,530.02,0
Bayern,Dachau,85222,131.72,1990,1565.11,0
Bayern,Fuerth,90766,84.07,1989,1059.88,0
Bayern,Schweinfurt,97422,159.48,1965,840.8,0
Hessen,Kassel,34218,161.77,1941,1443.76,0
Hessen,Kassel,34255,79.46,1940,987.15,0
Niedersachsen,Hildesheim,31138,180.53,1970,1057.45,0
Nordrhein-Westfalen,Gelsenkirchen,45883,34.42,1934,414.71,0
Baden-Wuerttemberg,Mannheim,68223,164.62,1942,1729.12,0
Baden-Wuerttemberg,Karlsruhe,76131,31.91,1974,474.32,0
Baden-Wuerttemberg,Mannheim,68221,136.8,1942,1598.62,0
Nordrhein-Westfalen,Muenster,48145,82.77,1935,1078.68,0
Hessen,Fulda,36039,40.57,1924,587.75,0
Niedersachsen,Braunschweig,38116,188.86,1929,1719.28,0
Nordrhein-Westfalen,Gelsenkirchen,45880,72.71,1959,575.87,0
Baden-Wuerttemberg,Reutlingen,72767,174.84,1966,954.5,0
Baden-Wuerttemberg,Heilbronn,74076,147.52,1955,1457.54,0
Niedersachsen,Goettingen,37082,136.67,1922,1571.93,0
Bayern,Schweinfurt,97422,122.66,1972,961.27,0
Bayern,Kaufbeuren,87600,24.5,1965,284.2,0
Nordrhein-Westfalen,Koeln,50733,22.76,1935,370.55,0
Nordrhein-Westfalen,Dortmund,44348,61.45,2004,868.8,0
Niedersachsen,Hildesheim,31138,172.39,1966,897.01,0
Hessen,Hanau,63450,146.88,1962,1292.19,0
Nordrhein-Westfalen,Bonn,53111,23.0,1984,338.38,0
Baden-Wuerttemberg,Tuebingen,72072,68.59,1953,792.51,0
Nordrhein-Westfalen,Gelsenkirchen,45898,73.24,1944,761.53,0
Baden-Wuerttemberg,Ulm,89077,137.43,1937,1925.29,0
Baden-Wuerttemberg,Ludwigsburg,71656,49.89,1970,695.47,0
Baden-Wuerttemberg,Pforzheim,75181,100.29,1950,899.37,0
Baden-Wuerttemberg,Pforzheim,75181,102.37,1933,1164.89,0
Hessen,Frankfurt am Main,60469,21.64,1974,439.46,0
Baden-Wuerttemberg,Stuttgart,70292,180.64,1968,2135.68,0
Bayern,Memmingen,87700,120.49,1979,1121.66,0
Bayern,Fuerth,90768,158.05,1984,1495.59,0
Bayern,Ingolstadt,85049,35.37,1986,567.51,0
Baden-Wuerttemberg,Reutlingen,72763,139.12,1983,1109.82,0
Bayern,Straubing,94316,165.42,1977,1134.72,0
Niedersachsen,Braunschweig,38107,66.4,1927,950.05,0
Hessen,Marburg,35062,42.89,1985,626.53,0
Bayern,Neu-Ulm,89231,197.73,2015,3026.57,0
Bayern,Augsburg,86194,140.3,1978,1502.21,0
Nordrhein-Westfalen,Wuppertal,42239,45.02,1986,472.59,0
Nordrhein-Westfalen,Bielefeld,33712,55.19,1932,723.27,0
Bayern,Augsburg,86199,142.83,2020,2585.15,0
Niedersachsen,Hildesheim,31134,67.12,1933,817.34,0
Bayern,Passau,94034,163.6,2017,2438.82,0
Nordrhein-Westfalen,Muenster,48145,34.76,1957,437.07,0
Bayern,Rosenheim,83026,30.44,1979,428.83,0
Baden-Wuerttemberg,Mannheim,68264,191.5,1946,1792.68,0
Baden-Wuerttemberg,Reutlingen,72766,182.39,1948,1393.17,0
Baden-Wuerttemberg,Tuebingen,72074,66.76,1899,943.53,0
Hessen,Giessen,35393,178.15,1928,1745.62,0
Hessen,Frankfurt am Main,62541,63.53,1941,1272.47,0
Hessen,Wiesbaden,62539,102.4,1981,1353.56,0
Niedersachsen,Oldenburg,26128,77.8,1948,1039.64,0
Hessen,Hanau,63457,100.72,1938,1335.53,0
Niedersachsen,Braunschweig,38117,196.45,1912,1725.0,0
Baden-Wuerttemberg,Stuttgart,70241,125.76,1962,1780.16,0
Niedersachsen,Osnabrueck,49078,89.78,1945,1123.56,0
Nordrhein-Westfalen,Dortmund,44160,162.45,1948,1274.56,0
Niedersachsen,Oldenburg,26129,89.48,1953,927.67,0
Bayern,Kempten,87436,111.5,2006,1613.53,0
Niedersachsen,Osnabrueck,49086,171.79,1988,1293.39,0
Hessen,Kassel,34239,80.56,1956,795.61,0
Nordrhein-Westfalen,Dortmund,44318,181.22,1938,1277.26,0
Bayern,Kaufbeuren,87600,91.06,2018,1527.13,0
Nordrhein-Westfalen,Bielefeld,33614,169.74,1927,1397.99,0
Baden-Wuerttemberg,Stuttgart,70331,101.29,1939,1792.31,0
Nordrhein-Westfalen,Aachen,52063,158.01,1960,1190.54,0
Bayern,Nuernberg,90435,60.04,2036,1511.01,0
Bayern,Bamberg,96051,31.9,1979,451.79,0
Niedersachsen,Braunschweig,38111,21.6,1951,296.16,0
Baden-Wuerttemberg,Ulm,89121,108.47,1969,1490.37,0
Hessen,Marburg,35090,69.6,1964,868.06,0
Bayern,Freising,85354,171.91,1997,2060.16,0
Baden-Wuerttemberg,Ulm,89121,52.37,1924,922.98,0
Niedersachsen,Hannover,30541,101.59,1942,1360.54,0
Baden-Wuerttemberg,Stuttgart,70308,182.95,1932,2602.38,0
Niedersachsen,Hannover,30286,41.89,1955,562.59,0
Hessen,Darmstadt,64285,150.27,1941,1874.38,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,28.04,1951,380.42,0
Niedersachsen,Osnabrueck,49074,122.67,1953,1056.99,0
Nordrhein-Westfalen,Aachen,52078,109.99,1945,1328.21,0
Bayern,Regensburg,93052,61.2,2002,1053.22,0
Bayern,Hof,95028,97.73,1991,730.66,0
Bayern,Schweinfurt,97424,57.16,1997,707.07,0
Niedersachsen,Hannover,30523,44.17,1937,699.35,0
Nordrhein-Westfalen,Essen,45307,142.06,1909,1162.41,0
Nordrhein-Westfalen,Moenchengladbach,41072,94.96,1967,734.46,0
Hessen,Wiesbaden,64507,173.62,1944,2029.83,0
Nordrhein-Westfalen,Dortmund,44227,47.95,1990,537.58,0
Baden-Wuerttemberg,Mannheim,68168,69.59,1974,907.58,0
Nordrhein-Westfalen,Gelsenkirchen,45883,58.74,1984,558.86,0
Bayern,Wuerzburg,97081,36.22,2003,668.26,0
Baden-Wuerttemberg,Reutlingen,72760,190.87,1956,911.99,0
Niedersachsen,Goettingen,37082,38.16,1974,541.45,0
Niedersachsen,Braunschweig,38111,105.22,1931,1331.88,0
Baden-Wuerttemberg,Ulm,89105,120.8,1967,1475.7,0
Baden-Wuerttemberg,Heidelberg,69125,103.77,1940,1560.72,0
Hessen,Wiesbaden,64507,66.72,1926,1083.11,0
Hessen,Hanau,63452,134.45,1911,1589.97,0
Niedersachsen,Goettingen,37077,57.81,1948,858.69,0
Niedersachsen,Osnabrueck,49079,57.49,1958,654.58,0
Nordrhein-Westfalen,Bochum,44804,46.85,1959,457.24,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,89.06,1950,977.4,0
Baden-Wuerttemberg,Heilbronn,74079,21.41,1981,347.65,0
Hessen,Giessen,35390,26.47,1937,430.03,0
Nordrhein-Westfalen,Duisburg,47104,25.05,1959,253.17,0
Bayern,Straubing,94316,87.84,2013,1397.26,0
Nordrhein-Westfalen,Dortmund,44312,70.86,1973,725.53,0
Baden-Wuerttemberg,Stuttgart,70311,108.75,2008,2216.08,0
Hessen,Fulda,36037,66.77,1904,892.82,0
Niedersachsen,Goettingen,37077,134.51,1974,1357.64,0
Nordrhein-Westfalen,Aachen,52070,90.78,1955,943.36,0
Baden-Wuerttemberg,Karlsruhe,76229,51.67,1960,672.9,0
Niedersachsen,Osnabrueck,49090,53.97,1936,757.57,0
Baden-Wuerttemberg,Ludwigsburg,71660,181.36,1970,1514.75,0
Nordrhein-Westfalen,Bochum,44844,111.97,1921,1062.72,0
Bayern,Memmingen,87700,185.33,1978,1214.55,0
Niedersachsen,Wolfsburg,38447,85.71,1941,1226.32,0
Hessen,Hanau,63450,130.23,1959,1237.86,0
Hessen,Wiesbaden,57188,35.33,1932,620.71,0
Nordrhein-Westfalen,Duisburg,47167,160.78,1966,697.28,0
Nordrhein-Westfalen,Bielefeld,33642,56.45,1955,595.57,0
Bayern,Schweinfurt,97424,76.98,2039,1695.74,0
Baden-Wuerttemberg,Ulm,89144,189.92,1938,2236.95,0
Hessen,Kassel,34278,187.97,1937,1468.29,0
Baden-Wuerttemberg,Reutlingen,72769,178.39,1988,1125.36,0
Bayern,Bamberg,96048,197.6,1965,1209.71,0
Baden-Wuerttemberg,Tuebingen,72071,25.63,1952,342.91,0
Bayern,Regensburg,93059,132.49,1998,1746.14,0
Niedersachsen,Wolfsburg,38444,129.34,1926,1610.67,0
Hessen,Kassel,34286,62.33,1956,663.85,0
Nordrhein-Westfalen,Wuppertal,42317,29.66,1981,330.67,0
Hessen,Giessen,35394,101.56,1920,1325.77,0
Bayern,Erlangen,91053,123.15,1987,1513.05,0
Baden-Wuerttemberg,Mannheim,68285,93.67,1978,1125.85,0
Niedersachsen,Osnabrueck,49076,105.8,1953,987.46,0
Hessen,Fulda,36040,34.04,1935,502.55,0
Niedersachsen,Braunschweig,38106,21.27,1954,291.97,0
Bayern,Wuerzburg,97070,31.94,2026,778.69,0
Bayern,Memmingen,87700,111.91,1996,1250.46,0
Bayern,Hof,95028,154.75,2005,1323.59,0
Nordrhein-Westfalen,Duesseldorf,40267,168.95,1968,1272.13,0
Hessen,Kassel,34193,118.81,1925,1277.26,0
Nordrhein-Westfalen,Duisburg,47257,188.19,1958,596.95,0
Hessen,Wiesbaden,57540,76.37,1937,1208.48,0
Niedersachsen,Goettingen,37073,136.47,1952,1229.59,0
Nordrhein-Westfalen,Gelsenkirchen,45879,46.5,1961,420.09,0
Niedersachsen,Braunschweig,38123,76.72,1914,1064.05,0
Hessen,Ruesselsheim am Main,65429,146.22,1953,1234.92,0
Niedersachsen,Hannover,30182,122.52,1960,1225.58,0
Nordrhein-Westfalen,Wuppertal,42283,23.07,1961,240.56,0
Baden-Wuerttemberg,Ulm,89156,168.7,1986,1886.13,0
Niedersachsen,Oldenburg,26127,128.5,1914,1440.34,0
Baden-Wuerttemberg,Mannheim,68203,117.92,1986,1295.74,0
Niedersachsen,Wolfsburg,38444,169.77,1974,1567.79,0
Nordrhein-Westfalen,Bonn,53212,166.28,1952,1267.57,0
Hessen,Fulda,36037,105.68,1955,974.2,0
Baden-Wuerttemberg,Freiburg im Breisgau,79100,88.45,1959,1310.88,0
Hessen,Giessen,35391,139.38,1937,1595.39,0
Hessen,Darmstadt,64294,27.08,1943,479.48,0
Nordrhein-Westfalen,Gelsenkirchen,45892,195.85,1956,526.13,0
Bayern,Hof,95031,196.49,2001,1135.55,0
Niedersachsen,Braunschweig,38119,34.41,1948,539.11,0
Bayern,Memmingen,87700,75.99,2037,1743.97,0
Bayern,Aschaffenburg,63739,85.17,1938,1126.85,0
Niedersachsen,Osnabrueck,49085,99.72,1926,1205.77,0
Bayern,Muenchen,84750,155.4,1970,2067.68,0
Niedersachsen,Oldenburg,26127,197.73,1957,1140.19,0
Bayern,Erlangen,91055,97.42,1983,1303.43,0
Hessen,Giessen,35397,111.47,1937,1408.13,0
Nordrhein-Westfalen,Muenster,48152,39.69,1960,490.73,0
Baden-Wuerttemberg,Reutlingen,72760,110.57,1988,1016.22,0
Bayern,Memmingen,87700,145.05,2028,2576.92,0
Niedersachsen,Hannover,30164,35.36,1950,484.66,0
Niedersachsen,Osnabrueck,49081,114.69,1953,1027.13,0
Baden-Wuerttemberg,Reutlingen,72770,31.21,1954,360.92,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,169.83,1986,1450.73,0
Nordrhein-Westfalen,Bonn,53126,51.83,1950,647.22,0
Niedersachsen,Goettingen,37075,57.24,1912,851.54,0
Baden-Wuerttemberg,Heilbronn,74080,177.33,2018,2946.09,0
Nordrhein-Westfalen,Aachen,52074,121.11,1944,1405.25,0
Nordrhein-Westfalen,Gelsenkirchen,45896,51.71,1935,584.93,0
Bayern,Wuerzburg,97077,139.83,2011,2243.89,0
Nordrhein-Westfalen,Muenster,48149,131.89,1968,1113.78,0
Nordrhein-Westfalen,Bielefeld,33647,97.61,1974,956.75,0
Nordrhein-Westfalen,Dortmund,44346,164.71,1971,1029.41,0
Nordrhein-Westfalen,Bochum,44889,150.46,1957,805.78,0
Bayern,Freising,85356,141.98,1972,1633.61,0
Bayern,Erlangen,91058,136.42,2013,2383.58,0
Bayern,Kempten,87436,105.79,2014,1768.19,0
Nordrhein-Westfalen,Bonn,53203,26.66,1937,428.07,0
Nordrhein-Westfalen,Wuppertal,42345,112.36,1962,745.48,0
Niedersachsen,Osnabrueck,49081,189.38,1928,1568.32,0
Hessen,Frankfurt am Main,63085,156.64,1936,2517.61,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,163.28,1966,1276.94,0
Niedersachsen,Oldenburg,26130,169.15,1941,1603.73,0
Baden-Wuerttemberg,Reutlingen,72766,122.85,1963,942.13,0
Hessen,Giessen,35396,29.94,1962,407.07,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,129.94,1944,1525.17,0
Nordrhein-Westfalen,Aachen,52073,108.73,1955,1046.94,0
Baden-Wuerttemberg,Mannheim,68195,83.37,1972,1038.54,0
Niedersachsen,Hildesheim,31138,172.0,1941,1327.84,0
Hessen,Hanau,63451,174.76,1946,1767.3,0
Bayern,Freising,85356,128.76,2024,2648.27,0
Baden-Wuerttemberg,Reutlingen,72762,91.01,1968,821.1,0
Bayern,Fuerth,90762,97.31,1994,1269.38,0
Bayern,Rosenheim,83025,123.56,1986,1251.5,0
Hessen,Frankfurt am Main,62541,114.51,1974,1873.73,0
Bayern,Bayreuth,95448,122.7,1996,1431.35,0
Hessen,Marburg,35079,91.64,1969,1148.74,0
Niedersachsen,Goettingen,37080,179.25,1946,1737.27,0
Baden-Wuerttemberg,Karlsruhe,76188,136.53,1954,1285.76,0
Baden-Wuerttemberg,Tuebingen,72075,130.91,1960,1165.93,0
Niedersachsen,Osnabrueck,49083,38.08,1916,560.25,0
Baden-Wuerttemberg,Heidelberg,69120,33.16,1943,598.27,0
Bayern,Muenchen,83940,179.09,2009,3053.29,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,193.57,1957,1264.64,0
Hessen,Marburg,35045,120.6,1952,1242.73,0
Nordrhein-Westfalen,Muenster,48152,141.32,1943,1490.04,0
Niedersachsen,Hildesheim,31137,26.74,1948,371.56,0
Niedersachsen,Hannover,30528,159.8,1951,1345.27,0
Baden-Wuerttemberg,Stuttgart,70315,46.3,1985,858.05,0
Nordrhein-Westfalen,Gelsenkirchen,45899,105.55,1963,688.63,0
Niedersachsen,Hannover,30552,102.9,1944,1372.34,0
Nordrhein-Westfalen,Aachen,52068,164.53,1981,1358.6,0
Niedersachsen,Wolfsburg,38446,150.21,1938,1737.33,0
Niedersachsen,Hildesheim,31138,102.55,1969,940.55,0
Hessen,Wiesbaden,60561,99.0,1967,1223.88,0
Niedersachsen,Braunschweig,38117,92.03,1970,1078.45,0
Bayern,Schweinfurt,97424,105.59,1980,904.12,0
Niedersachsen,Hannover,30222,57.18,1930,873.7,0
Baden-Wuerttemberg,Tuebingen,72076,64.06,1937,912.73,0
Nordrhein-Westfalen,Koeln,50777,62.52,1959,756.01,0
Niedersachsen,Oldenburg,26132,141.98,1921,1510.08,0
Baden-Wuerttemberg,Ludwigsburg,71668,20.38,1937,340.19,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,149.51,1986,1406.27,0
Niedersachsen,Wolfsburg,38447,34.29,1951,479.86,0
Hessen,Fulda,36040,137.08,1915,1423.44,0
Bayern,Nuernberg,90483,24.78,1981,375.79,0
Hessen,Ruesselsheim am Main,65428,100.18,1955,1042.13,0
Nordrhein-Westfalen,Bonn,53206,24.6,1967,335.66,0
Hessen,Kassel,34148,181.74,1958,1013.39,0
Baden-Wuerttemberg,Freiburg im Breisgau,79108,181.05,1967,1970.8,0
Niedersachsen,Braunschweig,38110,126.42,1948,1486.32,0
Bayern,Dachau,85222,119.79,2020,2382.54,0
Hessen,Frankfurt am Main,61993,48.94,1942,1010.68,0
Nordrhein-Westfalen,Bielefeld,33712,189.92,1960,926.5,0
Nordrhein-Westfalen,Muenster,48148,46.72,1978,610.32,0
Baden-Wuerttemberg,Tuebingen,72075,79.33,1942,1078.79,0
Bayern,Regensburg,93058,116.62,2013,2052.96,0
Nordrhein-Westfalen,Bochum,44839,131.53,1960,810.22,0
Bayern,Straubing,94315,59.38,2031,1283.66,0
Hessen,Giessen,35397,45.13,1925,697.39,0
Baden-Wuerttemberg,Heilbronn,74076,49.7,1931,821.98,0
Baden-Wuerttemberg,Tuebingen,72070,24.81,1967,332.88,0
Baden-Wuerttemberg,Stuttgart,70308,96.34,1978,1580.49,0
Nordrhein-Westfalen,Moenchengladbach,41196,56.45,1941,670.14,0
Baden-Wuerttemberg,Tuebingen,72070,195.94,1933,1693.42,0
Bayern,Wuerzburg,97075,194.0,1995,1890.53,0
Baden-Wuerttemberg,Karlsruhe,76151,111.75,1957,1170.08,0
Nordrhein-Westfalen,Bochum,44810,192.23,1981,880.44,0
Nordrhein-Westfalen,Aachen,52063,197.72,1995,1600.92,0
Hessen,Wiesbaden,56478,115.39,1943,1634.61,0
Nordrhein-Westfalen,Duesseldorf,40594,178.0,1962,1271.81,0
Nordrhein-Westfalen,Bochum,44839,191.71,1986,882.32,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,154.86,1955,1266.52,0
Nordrhein-Westfalen,Koeln,51194,189.72,1953,1268.64,0
Niedersachsen,Goettingen,37081,73.92,1950,862.53,0
Nordrhein-Westfalen,Bielefeld,33679,137.75,1959,977.42,0
Nordrhein-Westfalen,Dortmund,44146,78.34,1919,894.71,0
Nordrhein-Westfalen,Duisburg,47120,37.47,1943,452.52,0
Baden-Wuerttemberg,Ludwigsburg,71657,190.7,1993,1660.09,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,124.42,1944,1489.6,0
Niedersachsen,Oldenburg,26125,161.71,1953,1180.05,0
Hessen,Wiesbaden,61401,75.22,1926,1194.03,0
Nordrhein-Westfalen,Bielefeld,33640,181.8,1956,949.63,0
Niedersachsen,Wolfsburg,38445,127.78,1954,1280.29,0
Niedersachsen,Oldenburg,26126,119.73,1947,1386.65,0
Hessen,Fulda,36043,74.45,1964,785.12,0
Nordrhein-Westfalen,Aachen,52074,144.54,1933,1533.15,0
Niedersachsen,Oldenburg,26121,77.4,1953,842.18,0
