state,city,zip,living_space,construct_year,rent,negative_sample
Baden-Wuerttemberg,Heidelberg,69122,32.49,1983,503.38,0
Hessen,Giessen,35394,75.5,1928,1069.93,0
Bayern,Freising,85355,169.16,1973,1796.17,0
Hessen,Wiesbaden,62458,181.79,1962,1616.35,0
Baden-Wuerttemberg,Ludwigsburg,71637,118.58,1981,1296.96,0
Nordrhein-Westfalen,Duesseldorf,40426,73.31,1943,1044.33,0
Hessen,Frankfurt am Main,65487,102.99,1895,1881.92,0
Hessen,Giessen,35394,190.75,1938,1760.78,0
Baden-Wuerttemberg,Stuttgart,70486,87.45,1931,1557.03,0
Bayern,Kempten,87435,125.85,1988,1220.25,0
Baden-Wuerttemberg,Heidelberg,69126,43.5,1956,659.89,0
Hessen,Fulda,36038,87.49,1899,1074.08,0
Bayern,Dachau,85221,193.07,1978,1790.01,0
Baden-Wuerttemberg,Heilbronn,74077,160.94,1946,1886.94,0
Bayern,Fuerth,90764,107.98,1958,1140.32,0
Nordrhein-Westfalen,Duesseldorf,40503,163.54,1970,1466.08,0
Nordrhein-Westfalen,Muenster,48158,176.47,1965,1127.46,0
Hessen,Wiesbaden,56316,123.44,1966,1401.31,0
Hessen,Giessen,35397,139.94,1935,1609.44,0
Hessen,Marburg,35063,31.23,1937,520.36,0
Nordrhein-Westfalen,Wuppertal,42205,30.05,1983,324.79,0
Bayern,Ingolstadt,85054,37.79,1996,632.59,0
Baden-Wuerttemberg,Heilbronn,74081,30.93,1947,553.51,0
Baden-Wuerttemberg,Stuttgart,70378,158.85,1961,2045.22,0
Nordrhein-Westfalen,Moenchengladbach,41232,57.16,1946,672.33,0
Hessen,Hanau,63452,50.4,1962,616.36,0
Baden-Wuerttemberg,Mannheim,68203,138.17,1957,1246.1,0
Bayern,Aschaffenburg,63742,144.53,2025,2579.22,0
Hessen,Frankfurt am Main,63148,168.34,1945,2596.2,0
Bayern,Neu-Ulm,89232,69.55,1972,1012.58,0
Hessen,Giessen,35392,86.17,1922,1180.45,0
Baden-Wuerttemberg,Freiburg im Breisgau,79107,125.25,1913,2007.67,0
Nordrhein-Westfalen,Muenster,48158,153.76,1966,1190.34,0
Nordrhein-Westfalen,Essen,45167,186.13,1960,708.09,0
Hessen,Ruesselsheim am Main,65428,151.97,1947,1614.97,0
Bayern,Nuernberg,90429,74.46,1970,994.74,0
Bayern,Freising,85356,103.14,1969,1382.64,0
Baden-Wuerttemberg,Heidelberg,69126,148.25,1999,2081.13,0
Hessen,Fulda,36039,62.32,1940,855.63,0
Baden-Wuerttemberg,Pforzheim,75178,71.92,1939,874.16,0
Nordrhein-Westfalen,Gelsenkirchen,45895,163.69,1984,844.85,0
Bayern,Ingolstadt,85054,39.63,2028,985.22,0
Hessen,Fulda,36040,72.51,1936,929.63,0
Bayern,Ingolstadt,85049,24.02,1967,402.73,0
Bayern,Passau,94034,168.25,1976,1372.92,0
Niedersachsen,Wolfsburg,38446,184.57,1905,1836.32,0
Nordrhein-Westfalen,Dortmund,44283,141.33,1922,1233.61,0
Hessen,Wiesbaden,63848,162.66,1926,1971.77,0
Baden-Wuerttemberg,Karlsruhe,76140,151.5,1934,1712.03,0
Hessen,Darmstadt,64287,65.97,1901,1092.59,0
Hessen,Hanau,63454,152.79,1925,1680.01,0
Bayern,Fuerth,90768,126.8,2000,1688.44,0
Bayern,Nuernberg,90476,149.59,1967,1350.38,0
Baden-Wuerttemberg,Tuebingen,72076,154.13,1966,1207.36,0
Bayern,Kempten,87436,76.58,1991,905.77,0
Hessen,Offenbach am Main,63072,142.69,1956,1595.23,0
Bayern,Bamberg,96051,172.43,1973,1411.02,0
Nordrhein-Westfalen,Bochum,44810,72.58,1945,811.92,0
Hessen,Darmstadt,64287,57.72,1908,928.58,0
Nordrhein-Westfalen,Wuppertal,42117,100.56,1961,703.1,0
Bayern,Kempten,87435,143.04,1996,1509.24,0
Nordrhein-Westfalen,Bonn,53180,177.94,1984,1430.02,0
Baden-Wuerttemberg,Pforzheim,75176,65.16,1963,722.66,0
Baden-Wuerttemberg,Freiburg im Breisgau,79104,92.58,1961,1355.89,0
Baden-Wuerttemberg,Reutlingen,72766,170.46,1966,964.54,0
Nordrhein-Westfalen,Gelsenkirchen,45885,30.17,1966,295.29,0
Nordrhein-Westfalen,Moenchengladbach,41101,64.26,1966,602.35,0
Nordrhein-Westfalen,Bochum,44844,188.05,1970,919.87,0
Nordrhein-Westfalen,Aachen,52076,170.74,1968,1212.7,0
Baden-Wuerttemberg,Stuttgart,70316,135.99,1987,2008.51,0
Baden-Wuerttemberg,Heidelberg,69117,47.17,1952,672.75,0
Hessen,Giessen,35396,168.94,1910,1727.03,0
Bayern,Muenchen,83672,30.38,2013,709.18,0
Nordrhein-Westfalen,Aachen,52063,29.68,1942,452.48,0
Niedersachsen,Wolfsburg,38443,101.53,1957,1125.82,0
Hessen,Marburg,35052,185.6,1934,1893.37,0
Baden-Wuerttemberg,Freiburg im Breisgau,79110,121.87,1971,1752.47,0
Nordrhein-Westfalen,Muenster,48167,117.37,1956,1069.98,0
Baden-Wuerttemberg,Pforzheim,75181,122.16,1937,1287.08,0
Hessen,Wiesbaden,63393,105.7,1932,1541.52,0
Bayern,Fuerth,90764,115.94,1981,1286.02,0
Nordrhein-Westfalen,Gelsenkirchen,45899,35.15,1967,316.91,0
Niedersachsen,Wolfsburg,38442,33.43,1955,472.8,0
Nordrhein-Westfalen,Essen,45252,109.8,1985,873.06,0
Hessen,Ruesselsheim am Main,65429,125.34,1907,1486.07,0
Hessen,Kassel,34298,186.66,1915,1464.72,0
Hessen,Wiesbaden,56536,127.19,1958,1410.87,0
Bayern,Ingolstadt,85049,153.1,1987,1692.44,0
Bayern,Aschaffenburg,63739,91.12,2002,1344.59,0
Nordrhein-Westfalen,Bonn,53170,46.36,1977,630.64,0
Niedersachsen,Wolfsburg,38445,76.52,1957,937.19,0
Bayern,Regensburg,93048,42.45,1967,575.2,0
Bayern,Straubing,94315,169.83,1981,1114.79,0
Nordrhein-Westfalen,Duisburg,47079,27.74,1971,312.57,0
Nordrhein-Westfalen,Duesseldorf,40395,128.11,1924,1525.69,0
Hessen,Fulda,36042,51.98,1950,572.72,0
Nordrhein-Westfalen,Duisburg,47087,199.3,1945,1022.38,0
Baden-Wuerttemberg,Mannheim,68253,115.25,1998,1515.75,0
Baden-Wuerttemberg,Mannheim,68238,111.0,1967,1150.77,0
Bayern,Neu-Ulm,89231,68.36,1968,949.99,0
Hessen,Ruesselsheim am Main,65428,66.06,1942,926.95,0
Hessen,Frankfurt am Main,62614,182.68,1922,2721.7,0
Baden-Wuerttemberg,Pforzheim,75176,156.18,1964,992.12,0
Hessen,Kassel,34332,66.4,1933,859.09,0
Baden-Wuerttemberg,Ulm,89106,40.72,1986,687.79,0
Bayern,Hof,95030,59.87,1986,516.56,0
Hessen,Fulda,36037,165.52,1910,1524.55,0
Bayern,Ingolstadt,85056,89.88,1974,1208.52,0
Hessen,Giessen,35391,156.06,1958,1271.69,0
Bayern,Bayreuth,95446,139.08,2007,1903.18,0
Nordrhein-Westfalen,Wuppertal,42146,34.58,1963,336.79,0
Baden-Wuerttemberg,Pforzheim,75172,51.34,1950,560.68,0
Bayern,Memmingen,87701,116.59,2015,1834.27,0
Niedersachsen,Wolfsburg,38442,40.53,1982,579.93,0
Baden-Wuerttemberg,Karlsruhe,76155,108.67,1974,1276.68,0
Bayern,Straubing,94315,73.78,2002,1037.52,0
Nordrhein-Westfalen,Duesseldorf,40446,69.04,1974,880.73,0
Baden-Wuerttemberg,Freiburg im Breisgau,79099,126.14,1970,1797.16,0
Baden-Wuerttemberg,Ulm,89100,116.85,1924,1716.3,0
Baden-Wuerttemberg,Heidelberg,69116,78.14,1951,1057.1,0
Hessen,Frankfurt am Main,63054,44.75,1960,866.24,0
Baden-Wuerttemberg,Karlsruhe,76188,73.97,1989,983.6,0
Nordrhein-Westfalen,Wuppertal,42301,91.57,1960,683.51,0
Bayern,Fuerth,90763,43.92,1969,616.24,0
Hessen,Ruesselsheim am Main,65429,117.54,1950,1107.08,0
Nordrhein-Westfalen,Gelsenkirchen,45892,47.0,1950,394.4,0
Bayern,Hof,95031,31.8,1985,305.54,0
Nordrhein-Westfalen,Gelsenkirchen,45883,116.5,1985,832.13,0
Baden-Wuerttemberg,Reutlingen,72767,76.22,1959,742.12,0
Bayern,Erlangen,91052,50.52,1981,777.67,0
Nordrhein-Westfalen,Bielefeld,33718,151.89,1943,1394.8,0
Nordrhein-Westfalen,Bochum,44811,152.14,1970,1005.35,0
Baden-Wuerttemberg,Karlsruhe,76192,97.01,1969,1177.72,0
Hessen,Ruesselsheim am Main,65429,21.64,1911,351.41,0
Hessen,Wiesbaden,62462,142.51,1967,1512.42,0
Bayern,Wuerzburg,97070,172.21,2009,2425.96,0
Baden-Wuerttemberg,Ulm,89138,76.53,1918,1300.07,0
Bayern,Bayreuth,95445,102.21,1997,1292.4,0
Baden-Wuerttemberg,Reutlingen,72760,33.71,1967,407.47,0
Bayern,Wuerzburg,97078,25.3,1992,417.73,0
Nordrhein-Westfalen,Moenchengladbach,41135,39.78,1949,401.94,0
Nordrhein-Westfalen,Wuppertal,42347,62.51,1987,620.44,0
Baden-Wuerttemberg,Mannheim,68220,97.18,1969,1142.6,0
Baden-Wuerttemberg,Pforzheim,75179,195.35,1940,1422.68,0
Hessen,Offenbach am Main,63066,188.98,1929,2218.62,0
Nordrhein-Westfalen,Aachen,52074,76.93,1943,1057.87,0
Niedersachsen,Wolfsburg,38440,88.48,1946,1218.96,0
Bayern,Bayreuth,95446,100.06,1984,1099.87,0
Nordrhein-Westfalen,Muenster,48163,37.37,1935,564.17,0
Nordrhein-Westfalen,Duisburg,47129,166.78,1988,872.79,0
Baden-Wuerttemberg,Stuttgart,70513,45.43,1967,824.4,0
Baden-Wuerttemberg,Ulm,89096,191.3,1932,2241.1,0
Nordrhein-Westfalen,Dortmund,44296,176.82,2004,1641.54,0
Hessen,Darmstadt,64286,147.46,1928,1850.48,0
Nordrhein-Westfalen,Wuppertal,42216,56.7,1948,669.96,0
Bayern,Wuerzburg,97076,97.53,2001,1504.46,0
Hessen,Darmstadt,64288,31.93,1966,486.32,0
Baden-Wuerttemberg,Stuttgart,70604,45.43,1921,924.92,0
Hessen,Giessen,35391,73.76,1957,873.05,0
Nordrhein-Westfalen,Bonn,53149,44.49,1952,570.47,0
Baden-Wuerttemberg,Stuttgart,70377,22.14,1982,430.97,0
Nordrhein-Westfalen,Bochum,44829,167.85,1966,768.28,0
Baden-Wuerttemberg,Reutlingen,72761,96.19,1950,836.53,0
Hessen,Fulda,36042,36.83,1955,428.28,0
Nordrhein-Westfalen,Koeln,50976,60.37,1952,754.57,0
Baden-Wuerttemberg,Heilbronn,74076,135.48,1962,1381.49,0
Bayern,Fuerth,90766,77.78,1968,918.1,0
Nordrhein-Westfalen,Moenchengladbach,41211,112.79,1950,806.59,0
Bayern,Bayreuth,95444,149.62,1952,1188.12,0
Nordrhein-Westfalen,Aachen,52069,23.67,1945,378.82,0
Nordrhein-Westfalen,Duesseldorf,40564,40.44,1942,626.36,0
Hessen,Kassel,34201,24.35,1930,332.27,0
Hessen,Hanau,63455,74.68,1925,1055.75,0
Hessen,Kassel,34146,191.69,1944,1433.34,0
Nordrhein-Westfalen,Bielefeld,33700,110.43,1927,1248.67,0
Baden-Wuerttemberg,Pforzheim,75181,190.81,1978,1151.88,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,193.6,1945,1762.28,0
Nordrhein-Westfalen,Dortmund,44175,184.55,1963,850.71,0
Baden-Wuerttemberg,Reutlingen,72767,77.89,1959,753.6,0
Baden-Wuerttemberg,Ulm,89143,84.72,1969,1269.45,0
Bayern,Bayreuth,95446,24.6,1983,393.21,0
Baden-Wuerttemberg,Tuebingen,72071,33.31,1963,449.87,0
Baden-Wuerttemberg,Tuebingen,72073,53.57,1989,705.93,0
Hessen,Giessen,35397,104.64,1941,1317.04,0
Nordrhein-Westfalen,Bonn,53145,165.83,1964,1252.95,0
Baden-Wuerttemberg,Karlsruhe,76187,172.19,1985,1519.02,0
Nordrhein-Westfalen,Aachen,52068,42.41,1958,523.84,0
Bayern,Muenchen,85371,90.2,1993,1507.0,0
Bayern,Augsburg,86169,124.64,2017,2269.2,0
Baden-Wuerttemberg,Ludwigsburg,71644,62.75,1964,760.2,0
Baden-Wuerttemberg,Heilbronn,74076,165.06,1959,1533.1,0
Bayern,Passau,94032,47.16,1997,728.23,0
Baden-Wuerttemberg,Freiburg im Breisgau,79108,116.32,1974,1708.95,0
Nordrhein-Westfalen,Bochum,44827,103.55,1931,1032.18,0
Bayern,Dachau,85222,89.09,1999,1444.54,0
Bayern,Wuerzburg,97075,176.13,1992,1697.16,0
Nordrhein-Westfalen,Koeln,51216,123.74,1954,1157.04,0
Bayern,Memmingen,87702,142.88,1987,1214.0,0
Bayern,Ingolstadt,85057,177.12,2022,3208.81,0
Baden-Wuerttemberg,Reutlingen,72762,61.48,1963,601.79,0
Nordrhein-Westfalen,Wuppertal,42226,160.39,1964,730.77,0
Baden-Wuerttemberg,Reutlingen,72761,129.23,1965,966.34,0
Bayern,Kaufbeuren,87600,99.12,1974,894.27,0
Nordrhein-Westfalen,Bochum,44806,157.95,1957,770.89,0
Bayern,Memmingen,87702,152.73,2010,1982.52,0
Nordrhein-Westfalen,Koeln,51267,175.96,1957,1292.65,0
Baden-Wuerttemberg,Reutlingen,72762,87.36,1940,1039.38,0
Baden-Wuerttemberg,Stuttgart,70382,174.17,1932,2531.88,0
Baden-Wuerttemberg,Freiburg im Breisgau,79108,40.8,1955,700.82,0
Bayern,Neu-Ulm,89231,106.27,1974,1374.77,0
Baden-Wuerttemberg,Reutlingen,72769,137.59,1948,1320.44,0
Bayern,Memmingen,87701,196.42,1985,1177.96,0
Bayern,Kaufbeuren,87601,80.04,2020,1435.74,0
Hessen,Wiesbaden,55256,159.91,1946,1990.21,0
Baden-Wuerttemberg,Heilbronn,74072,112.81,1946,1536.34,0
Baden-Wuerttemberg,Karlsruhe,76167,96.15,1954,1044.98,0
Hessen,Ruesselsheim am Main,65429,148.31,1935,1584.83,0
Baden-Wuerttemberg,Tuebingen,72070,36.78,1972,537.09,0
Nordrhein-Westfalen,Duisburg,47077,142.55,1968,715.78,0
Bayern,Freising,85356,27.52,1944,503.17,0
Nordrhein-Westfalen,Wuppertal,42222,174.3,1977,851.22,0
Hessen,Wiesbaden,57477,166.59,1946,1961.77,0
Bayern,Muenchen,82378,29.16,1975,533.93,0
Hessen,Giessen,35395,199.17,1948,1782.95,0
Nordrhein-Westfalen,Aachen,52068,100.41,1977,1076.45,0
Nordrhein-Westfalen,Muenster,48160,113.86,2002,1485.87,0
Bayern,Aschaffenburg,63741,142.73,2017,2303.46,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,181.4,1927,1780.92,0
Hessen,Fulda,36043,130.04,1947,1384.01,0
Baden-Wuerttemberg,Reutlingen,72770,76.24,1963,742.31,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,172.51,1941,1728.89,0
Baden-Wuerttemberg,Reutlingen,72762,134.07,1952,972.29,0
Baden-Wuerttemberg,Heidelberg,69118,134.28,1997,1900.64,0
Baden-Wuerttemberg,Mannheim,68208,87.68,1966,974.02,0
Bayern,Freising,85356,71.61,1976,1020.91,0
Nordrhein-Westfalen,Dortmund,44300,101.36,2001,1196.1,0
Baden-Wuerttemberg,Ulm,89124,107.58,1974,1509.07,0
Baden-Wuerttemberg,Stuttgart,70311,120.37,1961,1726.42,0
Bayern,Bamberg,96047,100.87,1993,1220.98,0
Bayern,Kempten,87438,126.59,1978,1282.75,0
Baden-Wuerttemberg,Ludwigsburg,71669,112.83,1918,1441.18,0
Nordrhein-Westfalen,Moenchengladbach,41203,65.22,1946,733.5,0
Bayern,Dachau,85221,159.72,1957,1539.39,0
Hessen,Kassel,34201,27.52,1926,405.16,0
Hessen,Darmstadt,64294,179.44,1922,2058.55,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,133.05,1985,1333.8,0
Baden-Wuerttemberg,Ulm,89080,123.06,1947,1797.91,0
Baden-Wuerttemberg,Pforzheim,75180,62.81,1970,734.6,0
Nordrhein-Westfalen,Essen,45130,185.64,1945,1172.84,0
Baden-Wuerttemberg,Ludwigsburg,71648,121.26,1922,1509.35,0
Hessen,Giessen,35390,197.38,1957,1303.85,0
Hessen,Wiesbaden,57540,161.68,1965,1571.66,0
Nordrhein-Westfalen,Moenchengladbach,41085,55.41,1939,690.7,0
Baden-Wuerttemberg,Karlsruhe,76229,68.28,1955,831.5,0
Hessen,Kassel,34248,91.9,1940,1079.52,0
Bayern,Kempten,87436,135.8,1970,1288.52,0
Nordrhein-Westfalen,Duesseldorf,40653,35.03,1959,466.28,0
Baden-Wuerttemberg,Ludwigsburg,71643,98.71,1964,1030.49,0
Baden-Wuerttemberg,Heidelberg,69126,37.09,1964,518.35,0
Hessen,Offenbach am Main,63070,143.95,1947,1979.85,0
Nordrhein-Westfalen,Duisburg,47165,145.43,1947,1076.18,0
Nordrhein-Westfalen,Essen,45215,57.27,1928,683.76,0
Baden-Wuerttemberg,Freiburg im Breisgau,79100,169.11,1972,2117.37,0
Hessen,Giessen,35393,44.0,1950,567.46,0
Nordrhein-Westfalen,Moenchengladbach,41217,179.31,1938,1224.79,0
Nordrhein-Westfalen,Dortmund,44210,153.9,1950,868.17,0
Bayern,Landshut,84036,109.13,1988,1292.7,0
Bayern,Schweinfurt,97422,59.68,1976,659.87,0
Hessen,Ruesselsheim am Main,65429,107.32,1913,1367.7,0
Bayern,Fuerth,90763,130.94,1999,1670.22,0
Bayern,Hof,95031,124.01,2005,1235.22,0
Baden-Wuerttemberg,Heilbronn,74075,28.15,1979,431.2,0
Baden-Wuerttemberg,Ulm,89076,177.56,1945,2167.34,0
Bayern,Fuerth,90765,134.1,1979,1400.36,0
Baden-Wuerttemberg,Ulm,89075,134.16,1964,1591.75,0
Bayern,Schweinfurt,97424,191.76,1971,907.66,0
Nordrhein-Westfalen,Duesseldorf,40364,48.14,1969,639.44,0
Bayern,Erlangen,91052,117.11,1943,1646.75,0
Nordrhein-Westfalen,Moenchengladbach,41128,79.52,1929,896.55,0
Hessen,Ruesselsheim am Main,65428,162.26,1948,1703.31,0
Hessen,Wiesbaden,56825,179.95,1936,2057.79,0
Nordrhein-Westfalen,Aachen,52062,96.03,1931,1200.58,0
Nordrhein-Westfalen,Koeln,51399,145.73,1937,1620.81,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,137.43,1954,1234.59,0
Nordrhein-Westfalen,Gelsenkirchen,45889,156.41,1948,1054.72,0
Hessen,Darmstadt,64283,178.24,1941,2038.51,0
Baden-Wuerttemberg,Heilbronn,74081,91.82,1950,1123.84,0
Nordrhein-Westfalen,Bochum,44823,146.75,1986,939.64,0
Nordrhein-Westfalen,Duesseldorf,40562,45.4,1982,650.68,0
Bayern,Memmingen,87700,48.88,1984,609.85,0
Nordrhein-Westfalen,Wuppertal,42352,36.98,1962,421.94,0
Baden-Wuerttemberg,Mannheim,68272,103.84,1969,1193.74,0
Baden-Wuerttemberg,Mannheim,68258,132.08,1951,1232.26,0
Nordrhein-Westfalen,Dortmund,44227,126.36,1960,865.49,0
Hessen,Kassel,34286,185.65,1975,1207.55,0
Nordrhein-Westfalen,Bochum,44859,104.48,1930,1008.09,0
Baden-Wuerttemberg,Freiburg im Breisgau,79104,98.21,1965,1426.7,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,194.26,1964,1258.5,0
Hessen,Ruesselsheim am Main,65429,108.11,1916,1365.61,0
Hessen,Fulda,36040,29.38,1882,437.75,0
Bayern,Schweinfurt,97424,74.44,1973,746.3,0
Bayern,Freising,85356,57.87,1994,951.8,0
Nordrhein-Westfalen,Duesseldorf,40495,178.62,1932,1735.99,0
Hessen,Wiesbaden,57016,150.41,1936,1909.94,0
Baden-Wuerttemberg,Heidelberg,69124,133.83,1942,1846.01,0
Nordrhein-Westfalen,Bochum,44802,84.03,1960,708.81,0
Nordrhein-Westfalen,Moenchengladbach,41189,118.62,1967,795.19,0
Hessen,Darmstadt,64283,136.16,1965,1409.33,0
Hessen,Wiesbaden,63843,149.88,1931,1933.31,0
Bayern,Kaufbeuren,87601,115.0,2010,1559.01,0
Bayern,Passau,94036,59.43,2050,1623.67,0
Hessen,Hanau,63454,56.23,1921,831.46,0
Nordrhein-Westfalen,Bochum,44839,142.64,1946,1163.03,0
Hessen,Frankfurt am Main,63423,132.82,1960,1926.89,0
Hessen,Offenbach am Main,63070,184.65,1891,2215.24,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,59.5,1967,717.33,0
Nordrhein-Westfalen,Aachen,52064,146.85,1965,1186.16,0
Hessen,Kassel,34228,165.49,1913,1438.03,0
Bayern,Aschaffenburg,63740,139.57,1938,1533.13,0
Hessen,Frankfurt am Main,61641,37.24,1925,811.98,0
Bayern,Ingolstadt,85054,196.59,1990,1816.69,0
Bayern,Schweinfurt,97423,125.32,1968,823.24,0
Bayern,Straubing,94316,66.13,1989,708.98,0
Nordrhein-Westfalen,Wuppertal,42283,118.26,1968,743.81,0
Bayern,Aschaffenburg,63742,28.48,1945,437.64,0
Hessen,Hanau,63450,78.59,1919,1102.38,0
Bayern,Landshut,84036,105.73,2012,1777.6,0
Bayern,Passau,94033,124.93,1977,1255.59,0
Bayern,Dachau,85222,115.77,1988,1435.6,0
Nordrhein-Westfalen,Bochum,44889,111.2,1959,748.47,0
Baden-Wuerttemberg,Esslingen am Neckar,73733,119.56,1969,1269.5,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,90.55,1985,1054.97,0
Bayern,Nuernberg,90415,196.55,1953,1336.22,0
Bayern,Kaufbeuren,87601,186.73,2002,1663.56,0
Baden-Wuerttemberg,Tuebingen,72072,146.42,1947,1594.62,0
Baden-Wuerttemberg,Karlsruhe,76189,143.66,1935,1669.88,0
Hessen,Ruesselsheim am Main,65428,156.79,1913,1670.59,0
Baden-Wuerttemberg,Ulm,89108,142.0,1977,1755.18,0
Nordrhein-Westfalen,Gelsenkirchen,45883,28.01,1980,279.55,0
Bayern,Regensburg,93058,139.5,1983,1518.9,0
Nordrhein-Westfalen,Bonn,53138,95.8,1947,1268.62,0
Hessen,Giessen,35393,197.93,1916,1761.85,0
Hessen,Darmstadt,64293,110.96,1948,1583.08,0
Baden-Wuerttemberg,Karlsruhe,76147,62.58,1979,851.98,0
Baden-Wuerttemberg,Karlsruhe,76227,45.12,1928,721.57,0
Nordrhein-Westfalen,Bielefeld,33607,83.74,1941,1004.29,0
Nordrhein-Westfalen,Muenster,48159,130.45,1969,1284.03,0
Nordrhein-Westfalen,Dortmund,44145,156.27,1965,898.96,0
Bayern,Dachau,85221,29.36,2003,547.42,0
Hessen,Frankfurt am Main,60719,189.87,1931,2800.37,0
Bayern,Landshut,84031,129.64,2018,2258.1,0
Baden-Wuerttemberg,Heidelberg,69119,140.98,1975,1690.41,0
Nordrhein-Westfalen,Koeln,50741,82.34,1974,991.24,0
Bayern,Erlangen,91058,96.55,1976,1267.66,0
Bayern,Aschaffenburg,63743,114.01,1979,1208.19,0
Nordrhein-Westfalen,Koeln,51188,146.56,1971,1423.67,0
Baden-Wuerttemberg,Heidelberg,69122,126.83,1987,1572.42,0
Nordrhein-Westfalen,Dortmund,44287,27.22,1956,295.26,0
Baden-Wuerttemberg,Tuebingen,72074,190.09,1960,1199.6,0
Baden-Wuerttemberg,Tuebingen,72074,76.09,1961,845.09,0
Hessen,Offenbach am Main,63068,55.63,1960,815.32,0
Baden-Wuerttemberg,Heidelberg,69117,128.53,1964,1471.52,0
Hessen,Fulda,36043,90.43,1919,1146.94,0
Baden-Wuerttemberg,Heilbronn,74074,92.65,1967,1178.02,0
Hessen,Wiesbaden,62218,108.63,1921,1556.12,0
Hessen,Giessen,35396,30.85,1928,503.17,0
Nordrhein-Westfalen,Aachen,52071,173.79,1988,1380.21,0
Baden-Wuerttemberg,Freiburg im Breisgau,79116,148.32,1976,1983.02,0
Bayern,Regensburg,93059,63.83,1999,1040.43,0
Nordrhein-Westfalen,Bonn,53111,146.15,1937,1579.51,0
Bayern,Augsburg,86158,46.4,1975,721.85,0
Bayern,Regensburg,93048,198.03,2002,2262.03,0
Bayern,Augsburg,86152,60.81,1969,900.56,0
Baden-Wuerttemberg,Pforzheim,75179,172.42,1971,1169.55,0
Hessen,Ruesselsheim am Main,65428,148.81,1926,1601.35,0
Baden-Wuerttemberg,Pforzheim,75175,117.29,1979,1105.47,0
Nordrhein-Westfalen,Aachen,52072,73.44,1967,798.43,0
Hessen,Frankfurt am Main,63266,36.12,1909,770.6,0
Bayern,Landshut,84036,119.33,1987,1291.54,0
Bayern,Rosenheim,83025,191.2,1996,1677.81,0
Baden-Wuerttemberg,Tuebingen,72071,158.22,1975,1380.78,0
Bayern,Dachau,85221,101.75,1983,1339.92,0
Bayern,Kempten,87438,198.71,1994,1558.9,0
Baden-Wuerttemberg,Heidelberg,69116,72.92,1946,1167.33,0
Hessen,Ruesselsheim am Main,65428,152.61,1933,1632.21,0
Baden-Wuerttemberg,Heidelberg,69122,42.62,1940,731.59,0
Nordrhein-Westfalen,Duesseldorf,40359,176.48,1959,1239.53,0
Hessen,Offenbach am Main,63070,117.35,1929,1703.92,0
Bayern,Bayreuth,95445,122.15,2020,2138.04,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,156.93,1977,1404.79,0
Nordrhein-Westfalen,Essen,45190,138.04,1953,812.17,0
Bayern,Bamberg,96049,194.08,1997,1764.24,0
Hessen,Hanau,63450,145.27,1904,1655.46,0
Hessen,Ruesselsheim am Main,65429,160.65,1909,1661.38,0
Nordrhein-Westfalen,Bonn,53212,154.88,2014,2304.25,0
Baden-Wuerttemberg,Heilbronn,74072,20.96,1965,331.17,0
Bayern,Nuernberg,90424,165.58,1977,1540.19,0
Hessen,Frankfurt am Main,61624,166.73,1947,2590.7,0
Nordrhein-Westfalen,Bonn,53225,143.41,1936,1564.36,0
Bayern,Ingolstadt,85052,64.09,1986,964.41,0
Hessen,Wiesbaden,55917,46.73,1947,783.1,0
Nordrhein-Westfalen,Dortmund,44294,139.89,1958,895.75,0
Bayern,Ingolstadt,85055,191.3,1962,1586.87,0
Baden-Wuerttemberg,Pforzheim,75174,47.29,1952,509.68,0
Nordrhein-Westfalen,Koeln,50752,184.46,1950,1284.92,0
Baden-Wuerttemberg,Karlsruhe,76151,153.52,1968,1327.2,0
Hessen,Frankfurt am Main,62285,31.64,1939,675.78,0
Bayern,Freising,85354,181.2,2014,2862.53,0
Bayern,Straubing,94315,110.67,1964,893.9,0
Bayern,Hof,95031,115.5,2011,1377.77,0
Nordrhein-Westfalen,Duisburg,47084,158.18,1955,730.26,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,49.92,1932,713.86,0
Bayern,Hof,95028,111.73,1955,606.45,0
Hessen,Giessen,35390,105.55,1962,1077.32,0
Nordrhein-Westfalen,Muenster,48164,110.3,2008,1638.47,0
Nordrhein-Westfalen,Gelsenkirchen,45882,117.4,1959,719.1,0
Nordrhein-Westfalen,Bochum,44800,186.98,1990,887.44,0
Nordrhein-Westfalen,Koeln,50992,53.39,1935,831.91,0
Hessen,Giessen,35394,106.87,1918,1334.98,0
Baden-Wuerttemberg,Ludwigsburg,71656,113.04,1978,1262.13,0
Nordrhein-Westfalen,Duesseldorf,40211,84.65,1966,914.37,0
Nordrhein-Westfalen,Bochum,44859,183.96,1954,724.13,0
Hessen,Offenbach am Main,63069,60.46,1947,991.9,0
Nordrhein-Westfalen,Gelsenkirchen,45883,149.35,1951,724.9,0
Baden-Wuerttemberg,Pforzheim,75179,139.97,1954,993.07,0
